"ID","X","Y"
"3460/5430",8.45214523102934,49.0149998295137
"3460/5430",8.46581518688343,49.0150638497883
"3460/5430",8.46591126251506,49.00607225049
"3460/5431",8.46581518688343,49.0150638497883
"3460/5431",8.45214523102934,49.0149998295137
"3460/5431",8.45204664523542,49.0239913944512
"3460/5431",8.46571906353429,49.0240554348876
"3460/5431",8.46581518688343,49.0150638497883
"3460/5432",8.46571906353429,49.0240554348876
"3460/5432",8.45204664523542,49.0239913944512
"3460/5432",8.45194801047042,49.0329829451831
"3460/5432",8.46562289243717,49.0330470057885
"3460/5432",8.46571906353429,49.0240554348876
"3460/5433",8.46562289243717,49.0330470057885
"3460/5433",8.45194801047042,49.0329829451831
"3460/5433",8.45184932670303,49.04197448171
"3460/5433",8.46552667356155,49.0420385624916
"3460/5433",8.46562289243717,49.0330470057885
"3460/5434",8.46552667356155,49.0420385624916
"3460/5434",8.45184932670303,49.04197448171
"3460/5434",8.45175059390193,49.0509660040324
"3460/5434",8.46543040687687,49.0510301049975
"3460/5434",8.46552667356155,49.0420385624916
"3460/5435",8.46543040687687,49.0510301049975
"3460/5435",8.45175059390193,49.0509660040324
"3460/5435",8.45165181203577,49.0599575121509
"3460/5435",8.46533409235259,49.0600216333067
"3460/5435",8.46543040687687,49.0510301049975
"3460/5436",8.46533409235259,49.0600216333067
"3460/5436",8.45165181203577,49.0599575121509
"3460/5436",8.45155298107317,49.0689490060661
"3460/5436",8.46523772995809,49.06901314742
"3460/5436",8.46533409235259,49.0600216333067
"3460/5437",8.46523772995809,49.06901314742
"3460/5437",8.45155298107317,49.0689490060661
"3460/5437",8.45145410098272,49.0779404857787
"3460/5437",8.46514131966276,49.0780046473377
"3460/5437",8.46523772995809,49.06901314742
"3460/5438",8.46514131966276,49.0780046473377
"3460/5438",8.45145410098272,49.0779404857787
"3460/5438",8.45135517173299,49.0869319512891
"3460/5438",8.46504486143594,49.0869961330606
"3460/5438",8.46514131966276,49.0780046473377
"3460/5439",8.46504486143594,49.0869961330606
"3460/5439",8.45135517173299,49.0869319512891
"3460/5439",8.45125619329251,49.095923402598
"3460/5439",8.46494835524696,49.0959876045892
"3460/5439",8.46504486143594,49.0869961330606
"3460/5440",8.46494835524696,49.0959876045892
"3460/5440",8.45125619329251,49.095923402598
"3460/5440",8.4511571656298,49.1049148397059
"3460/5440",8.46485180106512,49.1049790619242
"3460/5440",8.46494835524696,49.0959876045892
"3452/5420",8.35772723405366,48.9155998996762
"3452/5420",8.34408470735504,48.9155231908908
"3452/5420",8.34396706702858,48.9245147331804
"3452/5420",8.35761204249989,48.9245914661121
"3452/5420",8.35772723405366,48.9155998996762
"3452/5421",8.35761204249989,48.9245914661121
"3452/5421",8.34396706702858,48.9245147331804
"3452/5421",8.34384936835812,48.9335062611942
"3452/5421",8.35749679381643,48.9335830182807
"3452/5421",8.35761204249989,48.9245914661121
"3452/5422",8.35749679381643,48.9335830182807
"3452/5422",8.34384936835812,48.9335062611942
"3452/5422",8.34373161130649,48.9424977749327
"3452/5422",8.35738148796689,48.9425745561827
"3452/5422",8.35749679381643,48.9335830182807
"3452/5423",8.35738148796689,48.9425745561827
"3452/5423",8.34373161130649,48.9424977749327
"3452/5423",8.34361379583647,48.9514892743964
"3452/5423",8.35726612491481,48.9515660798185
"3452/5423",8.35738148796689,48.9425745561827
"3452/5424",8.35726612491481,48.9515660798185
"3452/5424",8.34361379583647,48.9514892743964
"3452/5424",8.3434959219108,48.9604807595858
"3452/5424",8.35715070462372,48.9605575891887
"3452/5424",8.35726612491481,48.9515660798185
"3452/5425",8.35715070462372,48.9605575891887
"3452/5425",8.3434959219108,48.9604807595858
"3452/5425",8.34337798949221,48.9694722305016
"3452/5425",8.35703522705712,48.9695490842939
"3452/5425",8.35715070462372,48.9605575891887
"3452/5426",8.35703522705712,48.9695490842939
"3452/5426",8.34337798949221,48.9694722305016
"3452/5426",8.34325999854338,48.9784636871441
"3452/5426",8.35691969217847,48.9785405651345
"3452/5426",8.35703522705712,48.9695490842939
"3452/5427",8.35691969217847,48.9785405651345
"3452/5427",8.34325999854338,48.9784636871441
"3452/5427",8.34314194902696,48.987455129514
"3452/5427",8.35680409995118,48.9875320317111
"3452/5427",8.35691969217847,48.9785405651345
"3452/5428",8.35680409995118,48.9875320317111
"3452/5428",8.34314194902696,48.987455129514
"3452/5428",8.34302384090558,48.9964465576118
"3452/5428",8.35668845033867,48.9965234840242
"3452/5428",8.35680409995118,48.9875320317111
"3452/5429",8.35668845033867,48.9965234840242
"3452/5429",8.34302384090558,48.9964465576118
"3452/5429",8.3429056741418,49.0054379714379
"3452/5429",8.35657274330429,49.0055149220744
"3452/5429",8.35668845033867,48.9965234840242
"3452/5430",8.35657274330429,49.0055149220744
"3452/5430",8.3429056741418,49.0054379714379
"3452/5430",8.34278744869819,49.014429370993
"3452/5430",8.35645697881137,49.0145063458622
"3452/5430",8.35657274330429,49.0055149220744
"3452/5431",8.35645697881137,49.0145063458622
"3452/5431",8.34278744869819,49.014429370993
"3452/5431",8.34266916453727,49.0234207562775
"3452/5431",8.35634115682322,49.0234977553881
"3452/5431",8.35645697881137,49.0145063458622
"3452/5432",8.35634115682322,49.0234977553881
"3452/5432",8.34266916453727,49.0234207562775
"3452/5432",8.34255082162151,49.0324121272921
"3452/5432",8.3562252773031,49.0324891506528
"3452/5432",8.35634115682322,49.0234977553881
"3452/5433",8.3562252773031,49.0324891506528
"3452/5433",8.34255082162151,49.0324121272921
"3452/5433",8.34243241991338,49.0414034840372
"3452/5433",8.35610934021424,49.0414805316566
"3452/5433",8.3562252773031,49.0324891506528
"3452/5434",8.35610934021424,49.0414805316566
"3452/5434",8.34243241991338,49.0414034840372
"3452/5434",8.3423139593753,49.0503948265133
"3452/5434",8.35599334551985,49.0504718984003
"3452/5434",8.35610934021424,49.0414805316566
"3452/5435",8.35599334551985,49.0504718984003
"3452/5435",8.3423139593753,49.0503948265133
"3452/5435",8.34219543996964,49.0593861547211
"3452/5435",8.35587729318309,49.0594632508842
"3452/5435",8.35599334551985,49.0504718984003
"3452/5436",8.35587729318309,49.0594632508842
"3452/5436",8.34219543996964,49.0593861547211
"3452/5436",8.34207686165876,49.0683774686611
"3452/5436",8.3557611831671,49.0684545891091
"3452/5436",8.35587729318309,49.0594632508842
"3452/5437",8.3557611831671,49.0684545891091
"3452/5437",8.34207686165876,49.0683774686611
"3452/5437",8.34195822440498,49.0773687683337
"3452/5437",8.35564501543498,49.0774459130753
"3452/5437",8.3557611831671,49.0684545891091
"3452/5438",8.35564501543498,49.0774459130753
"3452/5438",8.34195822440498,49.0773687683337
"3452/5438",8.3418395281706,49.0863600537396
"3452/5438",8.3555287899498,49.0864372227835
"3452/5438",8.35564501543498,49.0774459130753
"3452/5439",8.3555287899498,49.0864372227835
"3452/5439",8.3418395281706,49.0863600537396
"3452/5439",8.34172077291785,49.0953513248792
"3452/5439",8.35541250667461,49.0954285182342
"3452/5439",8.3555287899498,49.0864372227835
"3457/5420",8.42594069967413,48.9159592382011
"3457/5420",8.41229789964511,48.915890597936
"3457/5420",8.41219250353815,48.9248822558775
"3457/5420",8.42583775251403,48.9249509177492
"3457/5420",8.42594069967413,48.9159592382011
"3457/5421",8.42583775251403,48.9249509177492
"3457/5421",8.41219250353815,48.9248822558775
"3457/5421",8.41208705515907,48.9338738995845
"3457/5421",8.42573475429626,48.9339425830704
"3457/5421",8.42583775251403,48.9249509177492
"3457/5422",8.42573475429626,48.9339425830704
"3457/5422",8.41208705515907,48.9338738995845
"3457/5422",8.41198155447455,48.9428655290575
"3457/5422",8.4256317049883,48.9429342341655
"3457/5422",8.42573475429626,48.9339425830704
"3457/5423",8.4256317049883,48.9429342341655
"3457/5423",8.41198155447455,48.9428655290575
"3457/5423",8.41187600145125,48.9518571442971
"3457/5423",8.42552860455756,48.9519258710348
"3457/5423",8.4256317049883,48.9429342341655
"3457/5424",8.42552860455756,48.9519258710348
"3457/5424",8.41187600145125,48.9518571442971
"3457/5424",8.41177039605579,48.9608487453038
"3457/5424",8.42542545297145,48.9609174936789
"3457/5424",8.42552860455756,48.9519258710348
"3457/5425",8.42542545297145,48.9609174936789
"3457/5425",8.41177039605579,48.9608487453038
"3457/5425",8.41166473825476,48.9698403320782
"3457/5425",8.42532225019735,48.9699091020985
"3457/5425",8.42542545297145,48.9609174936789
"3457/5426",8.42532225019735,48.9699091020985
"3457/5426",8.41166473825476,48.9698403320782
"3457/5426",8.41155902801474,48.9788319046209
"3457/5426",8.42521899620259,48.9789006962941
"3457/5426",8.42532225019735,48.9699091020985
"3457/5427",8.42521899620259,48.9789006962941
"3457/5427",8.41155902801474,48.9788319046209
"3457/5427",8.41145326530227,48.9878234629324
"3457/5427",8.42511569095449,48.9878922762662
"3457/5427",8.42521899620259,48.9789006962941
"3457/5428",8.42511569095449,48.9878922762662
"3457/5428",8.41145326530227,48.9878234629324
"3457/5428",8.41134745008384,48.9968150070132
"3457/5428",8.42501233442033,48.9968838420155
"3457/5428",8.42511569095449,48.9878922762662
"3457/5429",8.42501233442033,48.9968838420155
"3457/5429",8.41134745008384,48.9968150070132
"3457/5429",8.41124158232594,49.0058065368639
"3457/5429",8.42490892656738,49.0058753935424
"3457/5429",8.42501233442033,48.9968838420155
"3457/5430",8.42490892656738,49.0058753935424
"3457/5430",8.41124158232594,49.0058065368639
